ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,frame_pattern,frame_pattern_lower,frame_pattern_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
1970-01-01 00:00:19,4.034666972108393,3.03145172041716,6.183754484756133,4.034666972108393,4.034666972108393,0.6255211104121323,0.6255211104121323,0.6255211104121323,0.6255211104121323,0.6255211104121323,0.6255211104121323,0.0,0.0,0.0,4.660188082520525
1970-01-01 00:00:20,4.030865339061467,3.057140585696119,6.112899433768314,4.030865339061467,4.030865339061467,0.6255200374702415,0.6255200374702415,0.6255200374702415,0.6255200374702415,0.6255200374702415,0.6255200374702415,0.0,0.0,0.0,4.656385376531709
1970-01-01 00:00:21,4.02706370601454,3.0702751946410487,6.299408340203173,4.02706370601454,4.02706370601454,0.6255189645267292,0.6255189645267292,0.6255189645267292,0.6255189645267292,0.6255189645267292,0.6255189645267292,0.0,0.0,0.0,4.652582670541269
1970-01-01 00:00:22,4.023262072967614,3.1078165772980753,6.194726886926598,4.023262072967614,4.023262072967614,0.6255178915815958,0.6255178915815958,0.6255178915815958,0.6255178915815958,0.6255178915815958,0.6255178915815958,0.0,0.0,0.0,4.64877996454921
1970-01-01 00:00:23,4.019460439920687,3.121161544130095,6.253842029244066,4.019460439920687,4.019460439920687,0.625516818634841,0.625516818634841,0.625516818634841,0.625516818634841,0.625516818634841,0.625516818634841,0.0,0.0,0.0,4.644977258555528
1970-01-01 00:00:24,4.015658806873761,3.0117542518650504,6.2326614851917554,4.015658806873761,4.015658806873761,0.6255157456864648,0.6255157456864648,0.6255157456864648,0.6255157456864648,0.6255157456864648,0.6255157456864648,0.0,0.0,0.0,4.6411745525602255
1970-01-01 00:00:25,4.011857173826834,3.0754954680544193,6.397070340458794,4.011857173826834,4.011857173826834,0.6255146727364674,0.6255146727364674,0.6255146727364674,0.6255146727364674,0.6255146727364674,0.6255146727364674,0.0,0.0,0.0,4.637371846563301
1970-01-01 00:00:26,4.008055540779908,3.0610181352665804,6.100384384115572,4.008055540779908,4.008055540779908,0.6255135997848488,0.6255135997848488,0.6255135997848488,0.6255135997848488,0.6255135997848488,0.6255135997848488,0.0,0.0,0.0,4.633569140564757
1970-01-01 00:00:27,4.004253907732981,3.078150859061274,6.184883598562058,4.004253907732981,4.004253907732981,0.6255125268316086,0.6255125268316086,0.6255125268316086,0.6255125268316086,0.6255125268316086,0.6255125268316086,0.0,0.0,0.0,4.629766434564589
1970-01-01 00:00:28,4.000452274686054,3.027980642653668,6.186823694729466,4.000452274686054,4.000452274686054,0.6255114538767472,0.6255114538767472,0.6255114538767472,0.6255114538767472,0.6255114538767472,0.6255114538767472,0.0,0.0,0.0,4.625963728562801
1970-01-01 00:00:29,3.996650641639127,3.1992480072026184,6.311577419102698,3.996650641639127,3.996650641639127,0.6255103809202648,0.6255103809202648,0.6255103809202648,0.6255103809202648,0.6255103809202648,0.6255103809202648,0.0,0.0,0.0,4.622161022559392
1970-01-01 00:00:30,3.9928490085922004,3.052431277269997,6.298339518379418,3.9928490085922004,3.9928490085922004,0.625509307962161,0.625509307962161,0.625509307962161,0.625509307962161,0.625509307962161,0.625509307962161,0.0,0.0,0.0,4.618358316554361
1970-01-01 00:00:31,3.9890473755452738,3.0652316657107765,6.292656984925202,3.9890473755452738,3.9890473755452738,0.6255082350024358,0.6255082350024358,0.6255082350024358,0.6255082350024358,0.6255082350024358,0.6255082350024358,0.0,0.0,0.0,4.6145556105477095
1970-01-01 00:00:32,3.985245742498347,2.9918320802242655,6.184384265596868,3.985245742498347,3.985245742498347,0.6255071620410891,0.6255071620410891,0.6255071620410891,0.6255071620410891,0.6255071620410891,0.6255071620410891,0.0,0.0,0.0,4.610752904539436
1970-01-01 00:00:33,3.9814441094514206,2.8965049426208513,6.203306090077512,3.9814441094514206,3.9814441094514206,0.6255060890781216,0.6255060890781216,0.6255060890781216,0.6255060890781216,0.6255060890781216,0.6255060890781216,0.0,0.0,0.0,4.6069501985295425
1970-01-01 00:00:34,3.977642476404494,3.0091089678504153,6.081817770204829,3.977642476404494,3.977642476404494,0.6255050161135325,0.6255050161135325,0.6255050161135325,0.6255050161135325,0.6255050161135325,0.6255050161135325,0.0,0.0,0.0,4.603147492518026
1970-01-01 00:00:35,3.9738408433575674,3.102357812982123,6.091276197453865,3.9738408433575674,3.9738408433575674,0.6255039431473222,0.6255039431473222,0.6255039431473222,0.6255039431473222,0.6255039431473222,0.6255039431473222,0.0,0.0,0.0,4.59934478650489
1970-01-01 00:00:36,3.9700392103106408,2.944533317100641,6.029591512083761,3.9700392103106408,3.9700392103106408,0.6255028701794907,0.6255028701794907,0.6255028701794907,0.6255028701794907,0.6255028701794907,0.6255028701794907,0.0,0.0,0.0,4.595542080490132
1970-01-01 00:00:37,3.966237577263714,2.971521766526399,6.1844060191679215,3.966237577263714,3.966237577263714,0.625501797210038,0.625501797210038,0.625501797210038,0.625501797210038,0.625501797210038,0.625501797210038,0.0,0.0,0.0,4.591739374473752
1970-01-01 00:00:38,3.9624359442167876,2.9887725447659697,6.202281861812511,3.9624359442167876,3.9624359442167876,0.6255007242389637,0.6255007242389637,0.6255007242389637,0.6255007242389637,0.6255007242389637,0.6255007242389637,0.0,0.0,0.0,4.587936668455751
1970-01-01 00:00:39,3.958634311169861,3.07243134768126,6.171108767402148,3.958634311169861,3.958634311169861,0.6254996512662687,0.6254996512662687,0.6254996512662687,0.6254996512662687,0.6254996512662687,0.6254996512662687,0.0,0.0,0.0,4.5841339624361295
1970-01-01 00:00:40,3.9548326781229344,2.8497480854642863,6.1994281990238544,3.9548326781229344,3.9548326781229344,0.6254985782919521,0.6254985782919521,0.6254985782919521,0.6254985782919521,0.6254985782919521,0.6254985782919521,0.0,0.0,0.0,4.580331256414887
1970-01-01 00:00:41,3.9510310450760078,3.1214121821385197,6.343449464550753,3.9510310450760078,3.9510310450760078,0.6254975053160143,0.6254975053160143,0.6254975053160143,0.6254975053160143,0.6254975053160143,0.6254975053160143,0.0,0.0,0.0,4.576528550392022
1970-01-01 00:00:42,3.947229412029081,3.0239472560096687,6.149128754616372,3.947229412029081,3.947229412029081,0.6254964323384553,0.6254964323384553,0.6254964323384553,0.6254964323384553,0.6254964323384553,0.6254964323384553,0.0,0.0,0.0,4.572725844367536
1970-01-01 00:00:43,3.9434277789821546,2.945555675525223,6.159158579542009,3.9434277789821546,3.9434277789821546,0.6254953593592751,0.6254953593592751,0.6254953593592751,0.6254953593592751,0.6254953593592751,0.6254953593592751,0.0,0.0,0.0,4.56892313834143
