ds,y
1970-01-01 00:46:38,4
1970-01-01 00:46:39,4
1970-01-01 00:46:40,4
1970-01-01 00:46:41,4
1970-01-01 00:46:42,4
1970-01-01 00:46:43,4
1970-01-01 00:46:44,4
1970-01-01 00:46:45,3
1970-01-01 00:46:46,3
1970-01-01 00:46:47,3
1970-01-01 00:46:48,4
1970-01-01 00:46:49,4
1970-01-01 00:46:50,3
1970-01-01 00:46:51,4
1970-01-01 00:46:52,4
1970-01-01 00:46:53,3
1970-01-01 00:46:54,4
1970-01-01 00:46:55,4
1970-01-01 00:46:56,4
1970-01-01 00:46:57,4
1970-01-01 00:46:58,4
1970-01-01 00:46:59,4
1970-01-01 00:47:00,4
1970-01-01 00:47:01,4
1970-01-01 00:47:02,4
1970-01-01 00:47:03,4
1970-01-01 00:47:04,4
1970-01-01 00:47:05,4
1970-01-01 00:47:06,4
1970-01-01 00:47:07,3
1970-01-01 00:47:08,4
1970-01-01 00:47:09,4
1970-01-01 00:47:10,4
1970-01-01 00:47:11,4
1970-01-01 00:47:12,4
1970-01-01 00:47:13,4
1970-01-01 00:47:14,4
1970-01-01 00:47:15,5
1970-01-01 00:47:16,3
1970-01-01 00:47:17,4
1970-01-01 00:47:18,3
1970-01-01 00:47:19,4
1970-01-01 00:47:20,3
1970-01-01 00:47:21,4
1970-01-01 00:47:22,4
1970-01-01 00:47:23,4
1970-01-01 00:47:24,4
1970-01-01 00:47:25,4
1970-01-01 00:47:26,4
1970-01-01 00:47:27,4
1970-01-01 00:47:28,4
1970-01-01 00:47:29,4
1970-01-01 00:47:30,4
1970-01-01 00:47:31,4
1970-01-01 00:47:32,3
1970-01-01 00:47:33,3
1970-01-01 00:47:34,4
1970-01-01 00:47:35,4
1970-01-01 00:47:36,4
1970-01-01 00:47:37,4
1970-01-01 00:47:38,4
1970-01-01 00:47:39,4
1970-01-01 00:47:40,4
1970-01-01 00:47:41,4
1970-01-01 00:47:42,3
1970-01-01 00:47:43,4
1970-01-01 00:47:44,4
1970-01-01 00:47:45,4
1970-01-01 00:47:46,4
1970-01-01 00:47:47,4
1970-01-01 00:47:48,4
1970-01-01 00:47:49,3
1970-01-01 00:47:50,4
1970-01-01 00:47:51,3
1970-01-01 00:47:52,4
1970-01-01 00:47:53,3
1970-01-01 00:47:54,4
1970-01-01 00:47:55,4
1970-01-01 00:47:56,3
1970-01-01 00:47:57,4
1970-01-01 00:47:58,4
1970-01-01 00:47:59,4
1970-01-01 00:48:00,4
1970-01-01 00:48:01,4
1970-01-01 00:48:02,4
1970-01-01 00:48:03,4
1970-01-01 00:48:04,4
1970-01-01 00:48:05,4
1970-01-01 00:48:06,4
1970-01-01 00:48:07,4
1970-01-01 00:48:08,4
1970-01-01 00:48:09,4
1970-01-01 00:48:10,4
1970-01-01 00:48:11,4
1970-01-01 00:48:12,4
1970-01-01 00:48:13,5
1970-01-01 00:48:14,4
1970-01-01 00:48:15,4
1970-01-01 00:48:16,3
1970-01-01 00:48:17,4
1970-01-01 00:48:18,4
1970-01-01 00:48:19,3
1970-01-01 00:48:20,3
1970-01-01 00:48:21,3
1970-01-01 00:48:22,3
1970-01-01 00:48:23,3
1970-01-01 00:48:24,3
1970-01-01 00:48:25,3
1970-01-01 00:48:26,3
1970-01-01 00:48:27,3
1970-01-01 00:48:28,4
1970-01-01 00:48:29,3
1970-01-01 00:48:30,3
1970-01-01 00:48:31,3
1970-01-01 00:48:32,3
1970-01-01 00:48:33,3
1970-01-01 00:48:34,3
1970-01-01 00:48:35,3
1970-01-01 00:48:36,3
1970-01-01 00:48:37,3
1970-01-01 00:48:38,3
1970-01-01 00:48:39,3
1970-01-01 00:48:40,3
1970-01-01 00:48:41,3
1970-01-01 00:48:42,3
1970-01-01 00:48:43,3
1970-01-01 00:48:44,3
1970-01-01 00:48:45,3
1970-01-01 00:48:46,3
1970-01-01 00:48:47,3
1970-01-01 00:48:48,4
1970-01-01 00:48:49,3
1970-01-01 00:48:50,3
1970-01-01 00:48:51,4
1970-01-01 00:48:52,4
1970-01-01 00:48:53,4
1970-01-01 00:48:54,4
1970-01-01 00:48:55,4
1970-01-01 00:48:56,4
1970-01-01 00:48:57,3
1970-01-01 00:48:58,4
1970-01-01 00:48:59,4
1970-01-01 00:49:00,3
1970-01-01 00:49:01,3
1970-01-01 00:49:02,3
1970-01-01 00:49:03,3
1970-01-01 00:49:04,3
1970-01-01 00:49:05,3
1970-01-01 00:49:06,3
1970-01-01 00:49:07,3
1970-01-01 00:49:08,4
1970-01-01 00:49:09,3
1970-01-01 00:49:10,3
1970-01-01 00:49:11,3
1970-01-01 00:49:12,3
1970-01-01 00:49:13,3
1970-01-01 00:49:14,3
1970-01-01 00:49:15,3
1970-01-01 00:49:16,3
1970-01-01 00:49:17,3
1970-01-01 00:49:18,4
1970-01-01 00:49:19,4
1970-01-01 00:49:20,4
1970-01-01 00:49:21,4
1970-01-01 00:49:22,5
1970-01-01 00:49:23,4
1970-01-01 00:49:24,4
1970-01-01 00:49:25,4
1970-01-01 00:49:26,4
1970-01-01 00:49:27,4
1970-01-01 00:49:28,5
1970-01-01 00:49:29,4
1970-01-01 00:49:30,3
1970-01-01 00:49:31,4
1970-01-01 00:49:32,3
1970-01-01 00:49:33,4
1970-01-01 00:49:34,4
1970-01-01 00:49:35,3
1970-01-01 00:49:36,4
1970-01-01 00:49:37,3
1970-01-01 00:49:38,4
1970-01-01 00:49:39,4
1970-01-01 00:49:40,4
1970-01-01 00:49:41,3
1970-01-01 00:49:42,2
1970-01-01 00:49:43,3
1970-01-01 00:49:44,3
1970-01-01 00:49:45,3
1970-01-01 00:49:46,3
1970-01-01 00:49:47,3
1970-01-01 00:49:48,3
1970-01-01 00:49:49,4
1970-01-01 00:49:50,3
1970-01-01 00:49:51,3
1970-01-01 00:49:52,4
1970-01-01 00:49:53,4
1970-01-01 00:49:54,4
1970-01-01 00:49:55,4
1970-01-01 00:49:56,4
1970-01-01 00:49:57,4
1970-01-01 00:49:58,4
1970-01-01 00:49:59,3
1970-01-01 00:50:00,4
1970-01-01 00:50:01,4
1970-01-01 00:50:02,4
1970-01-01 00:50:03,3
1970-01-01 00:50:04,4
1970-01-01 00:50:05,4
1970-01-01 00:50:06,4
1970-01-01 00:50:07,4
1970-01-01 00:50:08,3
1970-01-01 00:50:09,4
1970-01-01 00:50:10,4
1970-01-01 00:50:11,5
1970-01-01 00:50:12,4
1970-01-01 00:50:13,4
1970-01-01 00:50:14,4
1970-01-01 00:50:15,5
1970-01-01 00:50:16,5
1970-01-01 00:50:17,5
1970-01-01 00:50:18,5
1970-01-01 00:50:19,5
1970-01-01 00:50:20,5
1970-01-01 00:50:21,4
1970-01-01 00:50:22,5
1970-01-01 00:50:23,5
1970-01-01 00:50:24,5
1970-01-01 00:50:25,5
1970-01-01 00:50:26,5
1970-01-01 00:50:27,5
1970-01-01 00:50:28,5
1970-01-01 00:50:29,5
1970-01-01 00:50:30,5
1970-01-01 00:50:31,5
1970-01-01 00:50:32,5
1970-01-01 00:50:33,5
1970-01-01 00:50:34,5
1970-01-01 00:50:35,5
1970-01-01 00:50:36,5
1970-01-01 00:50:37,5
1970-01-01 00:50:38,5
1970-01-01 00:50:39,5
1970-01-01 00:50:40,5
1970-01-01 00:50:41,5
1970-01-01 00:50:42,5
1970-01-01 00:50:43,5
1970-01-01 00:50:44,5
1970-01-01 00:50:45,5
1970-01-01 00:50:46,5
1970-01-01 00:50:47,5
1970-01-01 00:50:48,5
1970-01-01 00:50:49,5
1970-01-01 00:50:50,5
1970-01-01 00:50:51,5
1970-01-01 00:50:52,5
1970-01-01 00:50:53,5
1970-01-01 00:50:54,5
1970-01-01 00:50:55,5
1970-01-01 00:50:56,5
1970-01-01 00:50:57,5
1970-01-01 00:50:58,5
1970-01-01 00:50:59,5
1970-01-01 00:51:00,5
1970-01-01 00:51:01,5
1970-01-01 00:51:02,5
1970-01-01 00:51:03,5
1970-01-01 00:51:04,5
1970-01-01 00:51:05,5
1970-01-01 00:51:06,5
1970-01-01 00:51:07,4
1970-01-01 00:51:08,5
1970-01-01 00:51:09,4
1970-01-01 00:51:10,4
1970-01-01 00:51:11,4
1970-01-01 00:51:12,4
1970-01-01 00:51:13,4
1970-01-01 00:51:14,4
1970-01-01 00:51:15,4
1970-01-01 00:51:16,4
1970-01-01 00:51:17,4
1970-01-01 00:51:18,4
1970-01-01 00:51:19,4
1970-01-01 00:51:20,4
1970-01-01 00:51:21,4
1970-01-01 00:51:22,4
1970-01-01 00:51:23,4
1970-01-01 00:51:24,4
1970-01-01 00:51:25,4
1970-01-01 00:51:26,4
1970-01-01 00:51:27,4
1970-01-01 00:51:28,5
1970-01-01 00:51:29,4
1970-01-01 00:51:30,4
1970-01-01 00:51:31,4
1970-01-01 00:51:32,4
1970-01-01 00:51:33,4
1970-01-01 00:51:34,4
1970-01-01 00:51:35,4
1970-01-01 00:51:36,4
1970-01-01 00:51:37,4
1970-01-01 00:51:38,4
1970-01-01 00:51:39,4
1970-01-01 00:51:40,4
1970-01-01 00:51:41,4
1970-01-01 00:51:42,4
1970-01-01 00:51:43,4
1970-01-01 00:51:44,4
1970-01-01 00:51:45,4
1970-01-01 00:51:46,5
1970-01-01 00:51:47,5
1970-01-01 00:51:48,3
1970-01-01 00:51:49,4
1970-01-01 00:51:50,5
1970-01-01 00:51:51,5
1970-01-01 00:51:52,5
1970-01-01 00:51:53,4
1970-01-01 00:51:54,5
1970-01-01 00:51:55,5
1970-01-01 00:51:56,4
1970-01-01 00:51:57,5
1970-01-01 00:51:58,4
1970-01-01 00:51:59,4
1970-01-01 00:52:00,5
1970-01-01 00:52:01,5
1970-01-01 00:52:02,5
1970-01-01 00:52:03,5
1970-01-01 00:52:04,5
1970-01-01 00:52:05,5
1970-01-01 00:52:06,5
1970-01-01 00:52:07,5
1970-01-01 00:52:08,5
1970-01-01 00:52:09,5
1970-01-01 00:52:10,5
1970-01-01 00:52:11,5
1970-01-01 00:52:12,5
1970-01-01 00:52:13,5
1970-01-01 00:52:14,5
1970-01-01 00:52:15,5
1970-01-01 00:52:16,5
1970-01-01 00:52:17,5
1970-01-01 00:52:18,5
1970-01-01 00:52:19,5
1970-01-01 00:52:20,5
1970-01-01 00:52:21,6
1970-01-01 00:52:22,6
1970-01-01 00:52:23,6
1970-01-01 00:52:24,6
1970-01-01 00:52:25,6
1970-01-01 00:52:26,6
1970-01-01 00:52:27,6
1970-01-01 00:52:28,5
1970-01-01 00:52:29,6
1970-01-01 00:52:30,5
1970-01-01 00:52:31,5
1970-01-01 00:52:32,5
1970-01-01 00:52:33,5
1970-01-01 00:52:34,6
1970-01-01 00:52:35,5
1970-01-01 00:52:36,4
1970-01-01 00:52:37,4
1970-01-01 00:52:38,4
1970-01-01 00:52:39,4
1970-01-01 00:52:40,4
1970-01-01 00:52:41,4
1970-01-01 00:52:42,4
1970-01-01 00:52:43,3
1970-01-01 00:52:44,4
1970-01-01 00:52:45,4
1970-01-01 00:52:46,3
1970-01-01 00:52:47,4
1970-01-01 00:52:48,4
1970-01-01 00:52:49,4
1970-01-01 00:52:50,4
1970-01-01 00:52:51,4
1970-01-01 00:52:52,4
1970-01-01 00:52:53,4
1970-01-01 00:52:54,4
1970-01-01 00:52:55,4
1970-01-01 00:52:56,4
1970-01-01 00:52:57,4
1970-01-01 00:52:58,3
1970-01-01 00:52:59,4
1970-01-01 00:53:00,4
1970-01-01 00:53:01,4
1970-01-01 00:53:02,5
1970-01-01 00:53:03,5
1970-01-01 00:53:04,5
1970-01-01 00:53:05,5
1970-01-01 00:53:06,4
1970-01-01 00:53:07,5
1970-01-01 00:53:08,4
1970-01-01 00:53:09,6
1970-01-01 00:53:10,4
1970-01-01 00:53:11,5
1970-01-01 00:53:12,5
1970-01-01 00:53:13,6
1970-01-01 00:53:14,5
1970-01-01 00:53:15,5
1970-01-01 00:53:16,5
1970-01-01 00:53:17,5
1970-01-01 00:53:18,5
1970-01-01 00:53:19,6
1970-01-01 00:53:20,6
1970-01-01 00:53:21,5
1970-01-01 00:53:22,5
1970-01-01 00:53:23,5
1970-01-01 00:53:24,5
1970-01-01 00:53:25,5
1970-01-01 00:53:26,5
1970-01-01 00:53:27,5
1970-01-01 00:53:28,5
1970-01-01 00:53:29,5
1970-01-01 00:53:30,6
1970-01-01 00:53:31,5
1970-01-01 00:53:32,5
1970-01-01 00:53:33,5
1970-01-01 00:53:34,5
1970-01-01 00:53:35,5
1970-01-01 00:53:36,6
1970-01-01 00:53:37,7
1970-01-01 00:53:38,5
1970-01-01 00:53:39,5
1970-01-01 00:53:40,7
1970-01-01 00:53:41,5
1970-01-01 00:53:42,5
1970-01-01 00:53:43,5
1970-01-01 00:53:44,5
1970-01-01 00:53:45,5
1970-01-01 00:53:46,5
1970-01-01 00:53:47,5
1970-01-01 00:53:48,5
1970-01-01 00:53:49,5
1970-01-01 00:53:50,6
1970-01-01 00:53:51,6
1970-01-01 00:53:52,6
1970-01-01 00:53:53,5
1970-01-01 00:53:54,6
1970-01-01 00:53:55,6
1970-01-01 00:53:56,6
1970-01-01 00:53:57,6
1970-01-01 00:53:58,5
1970-01-01 00:53:59,5
1970-01-01 00:54:00,5
1970-01-01 00:54:01,5
1970-01-01 00:54:02,6
1970-01-01 00:54:03,5
1970-01-01 00:54:04,6
1970-01-01 00:54:05,6
1970-01-01 00:54:06,5
1970-01-01 00:54:07,6
1970-01-01 00:54:08,6
1970-01-01 00:54:09,6
1970-01-01 00:54:10,6
1970-01-01 00:54:11,6
1970-01-01 00:54:12,6
1970-01-01 00:54:13,6
1970-01-01 00:54:14,4
1970-01-01 00:54:15,5
1970-01-01 00:54:16,6
1970-01-01 00:54:17,6
1970-01-01 00:54:18,4
1970-01-01 00:54:19,6
1970-01-01 00:54:20,6
1970-01-01 00:54:21,6
1970-01-01 00:54:22,6
1970-01-01 00:54:23,6
1970-01-01 00:54:24,6
1970-01-01 00:54:25,6
1970-01-01 00:54:26,5
1970-01-01 00:54:27,5
1970-01-01 00:54:28,6
1970-01-01 00:54:29,5
1970-01-01 00:54:30,4
1970-01-01 00:54:31,6
1970-01-01 00:54:32,4
1970-01-01 00:54:33,4
1970-01-01 00:54:34,4
1970-01-01 00:54:35,4
1970-01-01 00:54:36,4
1970-01-01 00:54:37,4
1970-01-01 00:54:38,4
1970-01-01 00:54:39,4
1970-01-01 00:54:40,4
1970-01-01 00:54:41,3
1970-01-01 00:54:42,4
1970-01-01 00:54:43,5
1970-01-01 00:54:44,4
1970-01-01 00:54:45,4
1970-01-01 00:54:46,4
1970-01-01 00:54:47,3
1970-01-01 00:54:48,3
1970-01-01 00:54:49,4
1970-01-01 00:54:50,4
1970-01-01 00:54:51,4
1970-01-01 00:54:52,4
1970-01-01 00:54:53,4
1970-01-01 00:54:54,4
1970-01-01 00:54:55,4
1970-01-01 00:54:56,4
1970-01-01 00:54:57,4
1970-01-01 00:54:58,4
1970-01-01 00:54:59,3
1970-01-01 00:55:00,5
1970-01-01 00:55:01,4
1970-01-01 00:55:02,3
1970-01-01 00:55:03,5
1970-01-01 00:55:04,5
1970-01-01 00:55:05,4
1970-01-01 00:55:06,4
1970-01-01 00:55:07,4
1970-01-01 00:55:08,4
1970-01-01 00:55:09,5
1970-01-01 00:55:10,4
1970-01-01 00:55:11,4
1970-01-01 00:55:12,5
1970-01-01 00:55:13,5
1970-01-01 00:55:14,4
1970-01-01 00:55:15,5
1970-01-01 00:55:16,4
1970-01-01 00:55:17,5
1970-01-01 00:55:18,5
1970-01-01 00:55:19,4
1970-01-01 00:55:20,4
1970-01-01 00:55:21,5
1970-01-01 00:55:22,4
1970-01-01 00:55:23,4
1970-01-01 00:55:24,4
1970-01-01 00:55:25,5
1970-01-01 00:55:26,4
1970-01-01 00:55:27,4
1970-01-01 00:55:28,4
1970-01-01 00:55:29,4
1970-01-01 00:55:30,4
1970-01-01 00:55:31,4
1970-01-01 00:55:32,5
1970-01-01 00:55:33,4
1970-01-01 00:55:34,4
1970-01-01 00:55:35,4
1970-01-01 00:55:36,4
1970-01-01 00:55:37,4
1970-01-01 00:55:38,4
1970-01-01 00:55:39,4
1970-01-01 00:55:40,4
1970-01-01 00:55:41,4
1970-01-01 00:55:42,4
1970-01-01 00:55:43,4
1970-01-01 00:55:44,4
1970-01-01 00:55:45,4
1970-01-01 00:55:46,4
1970-01-01 00:55:47,4
1970-01-01 00:55:48,4
1970-01-01 00:55:49,4
1970-01-01 00:55:50,4
1970-01-01 00:55:51,4
1970-01-01 00:55:52,4
1970-01-01 00:55:53,4
1970-01-01 00:55:54,4
1970-01-01 00:55:55,4
1970-01-01 00:55:56,4
1970-01-01 00:55:57,4
1970-01-01 00:55:58,4
1970-01-01 00:55:59,5
1970-01-01 00:56:00,6
1970-01-01 00:56:01,6
1970-01-01 00:56:02,7
1970-01-01 00:56:03,7
1970-01-01 00:56:04,7
1970-01-01 00:56:05,7
1970-01-01 00:56:06,7
1970-01-01 00:56:07,7
1970-01-01 00:56:08,7
1970-01-01 00:56:09,7
1970-01-01 00:56:10,7
1970-01-01 00:56:11,7
1970-01-01 00:56:12,7
1970-01-01 00:56:13,7
1970-01-01 00:56:14,7
1970-01-01 00:56:15,7
1970-01-01 00:56:16,7
1970-01-01 00:56:17,7
1970-01-01 00:56:18,7
1970-01-01 00:56:19,7
1970-01-01 00:56:20,7
1970-01-01 00:56:21,7
1970-01-01 00:56:22,8
1970-01-01 00:56:23,8
1970-01-01 00:56:24,8
1970-01-01 00:56:25,9
1970-01-01 00:56:26,9
1970-01-01 00:56:27,10
1970-01-01 00:56:28,8
1970-01-01 00:56:29,7
1970-01-01 00:56:30,9
1970-01-01 00:56:31,8
1970-01-01 00:56:32,8
1970-01-01 00:56:33,7
1970-01-01 00:56:34,8
1970-01-01 00:56:35,8
1970-01-01 00:56:36,8
1970-01-01 00:56:37,8
1970-01-01 00:56:38,8
1970-01-01 00:56:39,8
1970-01-01 00:56:40,8
1970-01-01 00:56:41,8
1970-01-01 00:56:42,9
1970-01-01 00:56:43,8
1970-01-01 00:56:44,9
1970-01-01 00:56:45,7
1970-01-01 00:56:46,9
1970-01-01 00:56:47,8
1970-01-01 00:56:48,7
1970-01-01 00:56:49,8
1970-01-01 00:56:50,8
1970-01-01 00:56:51,9
1970-01-01 00:56:52,9
1970-01-01 00:56:53,8
1970-01-01 00:56:54,7
1970-01-01 00:56:55,8
1970-01-01 00:56:56,7
1970-01-01 00:56:57,7
1970-01-01 00:56:58,7
1970-01-01 00:56:59,8
1970-01-01 00:57:00,7
1970-01-01 00:57:01,7
1970-01-01 00:57:02,7
1970-01-01 00:57:03,7
1970-01-01 00:57:04,7
1970-01-01 00:57:05,7
1970-01-01 00:57:06,7
1970-01-01 00:57:07,7
1970-01-01 00:57:08,7
1970-01-01 00:57:09,7
1970-01-01 00:57:10,7
1970-01-01 00:57:11,7
1970-01-01 00:57:12,8
1970-01-01 00:57:13,7
1970-01-01 00:57:14,7
1970-01-01 00:57:15,9
1970-01-01 00:57:16,9
1970-01-01 00:57:17,9
1970-01-01 00:57:18,9
1970-01-01 00:57:19,8
1970-01-01 00:57:20,10
1970-01-01 00:57:21,8
1970-01-01 00:57:22,9
1970-01-01 00:57:23,10
1970-01-01 00:57:24,9
1970-01-01 00:57:25,8
1970-01-01 00:57:26,8
1970-01-01 00:57:27,8
1970-01-01 00:57:28,8
1970-01-01 00:57:29,10
1970-01-01 00:57:30,10
1970-01-01 00:57:31,8
1970-01-01 00:57:32,8
1970-01-01 00:57:33,7
1970-01-01 00:57:34,8
1970-01-01 00:57:35,6
1970-01-01 00:57:36,7
1970-01-01 00:57:37,7
1970-01-01 00:57:38,6
1970-01-01 00:57:39,7
1970-01-01 00:57:40,8
1970-01-01 00:57:41,7
1970-01-01 00:57:42,5
1970-01-01 00:57:43,6
1970-01-01 00:57:44,6
1970-01-01 00:57:45,4
1970-01-01 00:57:46,3
1970-01-01 00:57:47,5
1970-01-01 00:57:48,5
1970-01-01 00:57:49,4
1970-01-01 00:57:50,4
1970-01-01 00:57:51,5
1970-01-01 00:57:52,4
1970-01-01 00:57:53,4
1970-01-01 00:57:54,5
1970-01-01 00:57:55,4
1970-01-01 00:57:56,5
1970-01-01 00:57:57,5
1970-01-01 00:57:58,5
1970-01-01 00:57:59,5
1970-01-01 00:58:00,4
1970-01-01 00:58:01,4
1970-01-01 00:58:02,5
1970-01-01 00:58:03,5
1970-01-01 00:58:04,4
1970-01-01 00:58:05,4
1970-01-01 00:58:06,4
1970-01-01 00:58:07,5
1970-01-01 00:58:08,6
1970-01-01 00:58:09,6
1970-01-01 00:58:10,6
1970-01-01 00:58:11,6
1970-01-01 00:58:12,6
1970-01-01 00:58:13,5
1970-01-01 00:58:14,5
1970-01-01 00:58:15,5
1970-01-01 00:58:16,6
1970-01-01 00:58:17,6
1970-01-01 00:58:18,6
1970-01-01 00:58:19,7
1970-01-01 00:58:20,8
1970-01-01 00:58:21,7
1970-01-01 00:58:22,7
1970-01-01 00:58:23,8
1970-01-01 00:58:24,7
1970-01-01 00:58:25,6
1970-01-01 00:58:26,5
1970-01-01 00:58:27,5
1970-01-01 00:58:28,8
1970-01-01 00:58:29,6
1970-01-01 00:58:30,6
1970-01-01 00:58:31,7
1970-01-01 00:58:32,6
1970-01-01 00:58:33,4
1970-01-01 00:58:34,6
1970-01-01 00:58:35,7
1970-01-01 00:58:36,7
1970-01-01 00:58:37,7
1970-01-01 00:58:38,8
1970-01-01 00:58:39,7
1970-01-01 00:58:40,7
1970-01-01 00:58:41,7
1970-01-01 00:58:42,7
1970-01-01 00:58:43,6
1970-01-01 00:58:44,7
1970-01-01 00:58:45,7
1970-01-01 00:58:46,6
1970-01-01 00:58:47,6
1970-01-01 00:58:48,5
1970-01-01 00:58:49,6
1970-01-01 00:58:50,5
1970-01-01 00:58:51,5
1970-01-01 00:58:52,5
1970-01-01 00:58:53,5
1970-01-01 00:58:54,5
1970-01-01 00:58:55,5
1970-01-01 00:58:56,5
1970-01-01 00:58:57,5
1970-01-01 00:58:58,5
1970-01-01 00:58:59,5
1970-01-01 00:59:00,5
1970-01-01 00:59:01,4
1970-01-01 00:59:02,5
1970-01-01 00:59:03,5
1970-01-01 00:59:04,5
1970-01-01 00:59:05,5
1970-01-01 00:59:06,5
1970-01-01 00:59:07,4
1970-01-01 00:59:08,5
1970-01-01 00:59:09,5
1970-01-01 00:59:10,5
1970-01-01 00:59:11,5
1970-01-01 00:59:12,5
1970-01-01 00:59:13,4
1970-01-01 00:59:14,5
1970-01-01 00:59:15,4
1970-01-01 00:59:16,4
1970-01-01 00:59:17,4
1970-01-01 00:59:18,3
1970-01-01 00:59:19,4
1970-01-01 00:59:20,5
1970-01-01 00:59:21,4
1970-01-01 00:59:22,5
1970-01-01 00:59:23,5
1970-01-01 00:59:24,6
1970-01-01 00:59:25,6
1970-01-01 00:59:26,7
1970-01-01 00:59:27,7
1970-01-01 00:59:28,7
1970-01-01 00:59:29,6
1970-01-01 00:59:30,7
1970-01-01 00:59:31,7
1970-01-01 00:59:32,7
1970-01-01 00:59:33,6
1970-01-01 00:59:34,9
1970-01-01 00:59:35,6
1970-01-01 00:59:36,6
1970-01-01 00:59:37,5
1970-01-01 00:59:38,6
1970-01-01 00:59:39,7
1970-01-01 00:59:40,7
1970-01-01 00:59:41,7
1970-01-01 00:59:42,7
1970-01-01 00:59:43,8
1970-01-01 00:59:44,7
1970-01-01 00:59:45,7
1970-01-01 00:59:46,8
1970-01-01 00:59:47,7
1970-01-01 00:59:48,9
1970-01-01 00:59:49,8
1970-01-01 00:59:50,8
1970-01-01 00:59:51,8
1970-01-01 00:59:52,8
1970-01-01 00:59:53,8
1970-01-01 00:59:54,8
1970-01-01 00:59:55,7
1970-01-01 00:59:56,8
1970-01-01 00:59:57,7
1970-01-01 00:59:58,7
1970-01-01 00:59:59,8
1970-01-01 01:00:00,9
1970-01-01 01:00:01,10
1970-01-01 01:00:02,9
1970-01-01 01:00:03,10
1970-01-01 01:00:04,9
1970-01-01 01:00:05,8
1970-01-01 01:00:06,9
1970-01-01 01:00:07,9
1970-01-01 01:00:08,8
1970-01-01 01:00:09,9
1970-01-01 01:00:10,8
1970-01-01 01:00:11,8
1970-01-01 01:00:12,9
1970-01-01 01:00:13,8
1970-01-01 01:00:14,9
1970-01-01 01:00:15,9
1970-01-01 01:00:16,9
1970-01-01 01:00:17,9
1970-01-01 01:00:18,9
1970-01-01 01:00:19,10
1970-01-01 01:00:20,8
1970-01-01 01:00:21,9
1970-01-01 01:00:22,9
1970-01-01 01:00:23,9
1970-01-01 01:00:24,9
1970-01-01 01:00:25,9
1970-01-01 01:00:26,9
1970-01-01 01:00:27,9
1970-01-01 01:00:28,8
1970-01-01 01:00:29,8
1970-01-01 01:00:30,8
1970-01-01 01:00:31,9
1970-01-01 01:00:32,7
1970-01-01 01:00:33,8
1970-01-01 01:00:34,9
1970-01-01 01:00:35,8
1970-01-01 01:00:36,8
1970-01-01 01:00:37,9
1970-01-01 01:00:38,8
1970-01-01 01:00:39,8
1970-01-01 01:00:40,8
1970-01-01 01:00:41,8
1970-01-01 01:00:42,8
1970-01-01 01:00:43,9
1970-01-01 01:00:44,9
1970-01-01 01:00:45,9
1970-01-01 01:00:46,9
1970-01-01 01:00:47,9
1970-01-01 01:00:48,9
1970-01-01 01:00:49,9
1970-01-01 01:00:50,9
1970-01-01 01:00:51,9
1970-01-01 01:00:52,9
1970-01-01 01:00:53,9
1970-01-01 01:00:54,9
1970-01-01 01:00:55,9
1970-01-01 01:00:56,9
1970-01-01 01:00:57,8
1970-01-01 01:00:58,9
1970-01-01 01:00:59,9
1970-01-01 01:01:00,7
1970-01-01 01:01:01,8
1970-01-01 01:01:02,8
1970-01-01 01:01:03,8
1970-01-01 01:01:04,8
1970-01-01 01:01:05,8
1970-01-01 01:01:06,7
1970-01-01 01:01:07,8
1970-01-01 01:01:08,7
1970-01-01 01:01:09,7
1970-01-01 01:01:10,7
1970-01-01 01:01:11,7
1970-01-01 01:01:12,7
1970-01-01 01:01:13,7
1970-01-01 01:01:14,7
1970-01-01 01:01:15,8
1970-01-01 01:01:16,8
1970-01-01 01:01:17,8
1970-01-01 01:01:18,9
1970-01-01 01:01:19,8
1970-01-01 01:01:20,10
1970-01-01 01:01:21,8
1970-01-01 01:01:22,9
1970-01-01 01:01:23,10
1970-01-01 01:01:24,8
1970-01-01 01:01:25,9
1970-01-01 01:01:26,8
1970-01-01 01:01:27,9
1970-01-01 01:01:28,7
1970-01-01 01:01:29,7
1970-01-01 01:01:30,7
1970-01-01 01:01:31,6
1970-01-01 01:01:32,5
1970-01-01 01:01:33,5
1970-01-01 01:01:34,5
1970-01-01 01:01:35,4
1970-01-01 01:01:36,4
1970-01-01 01:01:37,5
1970-01-01 01:01:38,7
1970-01-01 01:01:39,6
1970-01-01 01:01:40,6
1970-01-01 01:01:41,5
1970-01-01 01:01:42,5
1970-01-01 01:01:43,7
1970-01-01 01:01:44,6
1970-01-01 01:01:45,6
1970-01-01 01:01:46,7
1970-01-01 01:01:47,8
1970-01-01 01:01:48,7
1970-01-01 01:01:49,5
1970-01-01 01:01:50,6
1970-01-01 01:01:51,7
1970-01-01 01:01:52,6
1970-01-01 01:01:53,5
1970-01-01 01:01:54,6
1970-01-01 01:01:55,5
1970-01-01 01:01:56,5
1970-01-01 01:01:57,4
1970-01-01 01:01:58,4
1970-01-01 01:01:59,3
1970-01-01 01:02:00,4
1970-01-01 01:02:01,4
1970-01-01 01:02:02,5
1970-01-01 01:02:03,5
1970-01-01 01:02:04,6
1970-01-01 01:02:05,5
1970-01-01 01:02:06,5
1970-01-01 01:02:07,5
1970-01-01 01:02:08,6
1970-01-01 01:02:09,5
1970-01-01 01:02:10,6
